time,A1,A2,A3,A4
0.034730892961665254,0.030464646982167783,0.09800798585458455,0.07612609202791358,0.13536627625222947
0.034959385678518314,0.030164719042199847,0.09754014825391927,0.07610966635067073,0.13568749629548954
0.03518787839537137,0.029868874624530296,0.09707669106282432,0.07609300803179493,0.13600567973461455
0.03541637111222444,0.029576991331416454,0.09661753244284904,0.07607613423460624,0.1363208852157754
0.0356448638290775,0.029288946765115682,0.09616259055554278,0.07605906212242479,0.136633171385143
0.03587335654593056,0.02900461852788531,0.0957117835624549,0.07604180885857065,0.13694259688888832
0.03610184926278362,0.028723884221982673,0.09526502962513467,0.07602439160636393,0.13724922037318232
0.03633034197963668,0.02844662144966511,0.09482224690513144,0.07600682752912474,0.13755310048419592
0.03655883469648974,0.02817356716414828,0.09438378553919974,0.07598898739358342,0.13785397484019998
0.036787327413342806,0.02790813513146638,0.09395134123397489,0.07597028595223748,0.13815058108199443
0.037015820130195866,0.027646492459658816,0.09352296697417056,0.07595137247766866,0.1384443639857771
0.037244312847048926,0.02738854609446573,0.0930985956716042,0.07593225913432464,0.13873537123586852
0.037472805563901986,0.02713420298162727,0.09267816023809314,0.07591295808665308,0.13902365051658916
0.037701298280755045,0.02688337006688358,0.09226159358545485,0.07589348149910166,0.1393092495122596
0.037929790997608105,0.026635954295974814,0.09184882862550672,0.07587384153611804,0.13959221590720028
0.038158283714461165,0.026391862614641125,0.09143979827006617,0.07585405036214989,0.13987259738573177
0.03838677643131423,0.026151001968622647,0.09103443543095058,0.07583412014164487,0.14015044163217458
0.03861526914816729,0.02591327930365955,0.0906326730199774,0.07581406303905065,0.1404257963308492
0.03884376186502035,0.025678601565491975,0.09023444394896402,0.0757938912188149,0.14069870916607616
0.03907225458187341,0.02544687569986007,0.08983968112972784,0.07577361684538529,0.14096922782217597
0.03930074729872647,0.025218008652503985,0.08944831747408628,0.07575325208320949,0.14123739998346918
0.03952924001557953,0.024991907369163867,0.08906028589385677,0.07573280909673515,0.14150327333427626
0.0397577327324326,0.024768478795579862,0.08867551930085667,0.07571230005040995,0.14176689555891778
0.03998622544928566,0.024547629877492132,0.08829395060690343,0.07569173710868157,0.14202831434171417
0.04021471816613872,0.02432926756064082,0.08791551272381444,0.07567113243599766,0.14228757736698602
0.04044321088299178,0.024113298790766076,0.08754013856340713,0.07565049819680589,0.14254473231905385
0.04067170359984484,0.023899630513608047,0.08716776103749889,0.07562984655555392,0.1427998268822381
0.0409001963166979,0.023688169674906882,0.08679831305790714,0.07560918967668943,0.14305290874085938
0.04112868903355096,0.023478823220402734,0.08643172753644929,0.07558853972466009,0.14330402557923813
0.04135718175040402,0.023271498095835744,0.08606793738494273,0.07556790886391357,0.14355322508169494
0.04158567446725708,0.023066144923548033,0.08570690076783692,0.07554730239862989,0.14380053653228447
0.04181416718411014,0.022868123280972485,0.08535170316137722,0.07552587605042436,0.14404371050731363
0.0420426599009632,0.02267257645509785,0.08499952325850603,0.07550439020985333,0.14428480154564743
0.04227115261781626,0.022479443003185207,0.08465031224796865,0.07548285207615463,0.14452384401416957
0.04249964533466932,0.022288661482495618,0.08430402131851045,0.07546126884856606,0.14476087227976378
0.04272813805152238,0.022100170450290155,0.08396060165887671,0.0754396477263255,0.14499592070931372
0.04295663076837545,0.02191390846382988,0.08362000445781274,0.07541799590867074,0.14522902366970314
0.04318512348522851,0.021729814080375876,0.0832821809040639,0.07539632059483964,0.14546021552781574
0.04341361620208157,0.021547825857189205,0.08294708218637548,0.07537462898407,0.14568953065053517
0.04364210891893463,0.021367882351530934,0.08261465949349281,0.0753529282755997,0.14591700340474517
0.04387060163578769,0.021189922120662133,0.08228486401416119,0.07533122566866653,0.14614266815732946
0.04409909435264075,0.021013883721843873,0.08195764693712596,0.07530952836250833,0.14636655927517173
0.044327587069493815,0.020839705712337217,0.08163295945113244,0.07528784355636294,0.14658871112515567
0.044556079786346875,0.020667326649403243,0.08131075274492593,0.07526617844946819,0.146809158074165
0.044784572503199935,0.020496685090303016,0.08099097800725176,0.0752445402410619,0.14702793448908344
0.045013065220052995,0.0203277195922976,0.08067358642685526,0.07522293613038192,0.14724507473679466
0.045241557936906054,0.020160368712648077,0.08035852919248174,0.07520137331666607,0.14746061318418235
0.045470050653759114,0.019994571008615503,0.08004575749287651,0.07517985899915218,0.14767458419813026
0.045698543370612174,0.019830265037460954,0.0797352225167849,0.07515840037707809,0.14788702214552207
0.04592703608746524,0.019667389356445488,0.07942687545295221,0.07513700464968164,0.1480979613932415
0.0461555288043183,0.01950588252283019,0.07912066749012381,0.07511567901620063,0.14830743630817222
0.04638402152117136,0.019345683093876125,0.07881654981704496,0.07509443067587293,0.148515481257198
0.04661251423802442,0.019186729626844357,0.07851447362246101,0.07507326682793633,0.14872213060720244
0.04684100695487748,0.01903263445934152,0.07821665857327663,0.07505165650200356,0.1489257696681216
0.04706949967173054,0.01888089666859612,0.0779215495332385,0.07502996425511044,0.14912752782099845
0.04729799238858361,0.018730826474138488,0.07762870970643175,0.07500828933126863,0.14932772147589918
0.04752648510543667,0.018582387672805487,0.0773381058664819,0.0749866352323874,0.14952637367036986
0.047754977822289726,0.01843554406143396,0.0770497047870144,0.074965005460376,0.14972350744195664
0.047983470539142786,0.01829025943686077,0.07676347324165475,0.07494340351714371,0.14991914582820562
0.048211963255995846,0.018146497595922767,0.0764793780040284,0.07492183290459976,0.15011331186666288
0.048440455972848906,0.01800422233545681,0.07619738584776087,0.07490029712465344,0.15030602859487452
0.048668948689701966,0.017863397452299746,0.0759174635464776,0.07487879967921399,0.15049731905038666
0.04889744140655503,0.017723986743288428,0.07563957787380408,0.07485734407019067,0.1506872062707454
0.04912593412340809,0.017585954005259724,0.07536369560336581,0.07483593379949274,0.15087571329349683
0.04935442684026115,0.017449263035050483,0.07508978350878827,0.07481457236902947,0.15106286315618705
0.04958291955711421,0.017313877629497557,0.07481780836369692,0.0747932632807101,0.1512486788963622
0.04981141227396727,0.017179761585437797,0.07454773694171722,0.07477201003644392,0.15143318355156835
0.05003990499082033,0.017046878699708064,0.0742795360164747,0.07475081613814016,0.1516164001593516
0.0502683977076734,0.01691519276914521,0.0740131723615948,0.0747296850877081,0.15179835175725806
0.05049689042452646,0.01678466759058609,0.07374861275070302,0.07470862038705699,0.15197906138283385
0.05072538314137952,0.016655266960867558,0.07348582395742483,0.07468762553809608,0.15215855207362505
0.05095387585823258,0.016526954676826473,0.0732247727553857,0.07466670404273465,0.15233684686717777
0.05118236857508564,0.016399694535299682,0.07296542591821115,0.07464585940288194,0.15251396880103812
0.0514108612919387,0.016273450333124044,0.0727077502195266,0.07462509512044722,0.15268994091275218
0.05163935400879176,0.016148185867136417,0.07245171243295759,0.07460441469733975,0.15286478623986607
0.051867846725644824,0.01602552695425839,0.07219847997308972,0.07458360729027097,0.15303767275332336
0.052096339442497884,0.015904863685865973,0.07194760516953443,0.07456275039003367,0.15320891864737957
0.052324832159350944,0.015785415701595303,0.07169851721780718,0.07454194347001414,0.1533789298093281
0.052553324876204004,0.0156671612342973,0.07145119332008959,0.07452118817035698,0.15354772184975699
0.052781817593057063,0.015550078516822892,0.07120561067856329,0.07450048613120677,0.15371531037925418
0.05301031030991012,0.015434145782023002,0.07096174649540997,0.07447983899270809,0.15388171100840775
0.05323880302676318,0.015319341262748556,0.07071957797281123,0.07445924839500549,0.1540469393478057
0.05346729574361625,0.015205643191850474,0.07047908231294871,0.07443871597824359,0.15421101100803603
0.05369578846046931,0.015093029802179692,0.07024023671800406,0.07441824338256693,0.1543739415996868
0.05392428117732237,0.014981479326587128,0.07000301839015893,0.07439783224812013,0.154535746733346
0.05415277389417543,0.014870969997923708,0.06976740453159495,0.07437748421504774,0.15469644201960162
0.05438126661102849,0.014761480049040359,0.06953337234449376,0.07435720092349435,0.15485604306904174
0.05460975932788155,0.014652987712788003,0.069300899031037,0.07433698401360453,0.15501456549225434
0.054838252044734616,0.014545471222017565,0.06906996179340631,0.07431683512552287,0.15517202489982743
0.055066744761587676,0.014438908809579975,0.06884053783378334,0.07429675589939394,0.15532843690234904
0.055295237478440736,0.014333278708326153,0.06861260435434972,0.07427674797536232,0.1554838171104072
0.055523730195293795,0.014228559151107026,0.06838613855728712,0.0742568129935726,0.15563818113458994
0.055752222912146855,0.01412472837077352,0.06816111764477713,0.07423695259416936,0.15579154458548522
0.055980715628999915,0.01402176460017656,0.06793751881900141,0.07421716841729717,0.1559439230736811
0.056209208345852975,0.01391964607216707,0.06771531928214163,0.0741974621031006,0.1560953322097656
0.05643770106270604,0.013818351019595972,0.06749449623637938,0.07417783529172425,0.15624578760432672
0.0566661937795591,0.013717857675314197,0.06727502688389633,0.0741582896233127,0.1563953048679525
0.05689468649641216,0.013619446628406282,0.06705793624328052,0.07413865094859604,0.15654318195602931
0.05712317921326522,0.013523238189115029,0.06684331582570086,0.07411890173039945,0.15668935618829308
0.05735167193011828,0.0134279856697043,0.0666301573181209,0.07409920894617474,0.15683451816010796
0.05758016464697134,0.013333673148541402,0.06641844262575806,0.07407957344705049,0.156978680260927
0.05780865736382441,0.013240284703993641,0.06620815365382976,0.07405999608415528,0.15712185488020328
0.05803715008067747,0.01314780441442833,0.06599927230755342,0.07404047770861771,0.15726405440738972
0.05826564279753053,0.013056216358212773,0.06579178049214647,0.07402101917156635,0.15740529123193944
0.05849413551438359,0.01296550461371428,0.06558566011282635,0.07400162132412978,0.1575455777433054
0.05872262823123665,0.012875653259300157,0.06538089307481044,0.07398228501743659,0.15768492633094067
0.05895112094808971,0.012786646373337714,0.06517746128331621,0.07396301110261534,0.15782334938429823
0.059179613664942766,0.012698468034194258,0.06497534664356107,0.07394380043079464,0.15796085929283116
0.05940810638179583,0.012611102320237095,0.06477453106076243,0.07392465385310307,0.15809746844599243
0.05963659909864889,0.012524533309833536,0.06457499644013773,0.0739055722206692,0.1582331892332351
0.05986509181550195,0.01243874508135089,0.06437672468690439,0.0738865563846216,0.15836803404401215
0.06009358453235501,0.012353721713156463,0.06417969770627983,0.0738676071960889,0.15850201526777666
0.06032207724920807,0.012269447283617563,0.06398389740348148,0.07384872550619963,0.15863514529398162
0.06055056996606113,0.012185905871101497,0.06378930568372676,0.07382991216608238,0.15876743651208006
0.0607790626829142,0.012103081553975572,0.06359590445223309,0.07381116802686577,0.158898901311525
0.06100755539976726,0.012020958410607102,0.06340367561421792,0.07379249393967834,0.15902955208176947
0.06123604811662032,0.011939520519363391,0.06321260107489864,0.07377389075564869,0.15915940121226652
0.06146454083347338,0.011858751958611746,0.06302266273949268,0.0737553593259054,0.1592884610924691
0.06169303355032644,0.011778636806719476,0.06283384251321748,0.07373690050157707,0.15941674411183032
0.0619215262671795,0.01169915914205389,0.06264612230129046,0.07371851513379225,0.15954426265980318
0.06215001898403256,0.011620303042982297,0.06245948400892905,0.07370020407367955,0.15967102912584066
0.062378511700885625,0.011542052587871998,0.06227390954135065,0.07368196817236754,0.15979705589939583
0.06260700441773868,0.01146439185509031,0.0620893808037727,0.07366380828098479,0.1599223553699217
0.06283549713459174,0.011387304923004537,0.06190587970141263,0.07364572525065989,0.16004693992687127
0.0630639898514448,0.011310775869981986,0.06172338813948786,0.07362771993252144,0.16017082195969762
0.06329248256829786,0.011234788774389968,0.06154188802321581,0.073609793177698,0.16029401385785372
0.06352097528515092,0.011159327714595789,0.061361361257813905,0.07359194583731818,0.16041652801079262
0.06374946800200398,0.011084376768966755,0.06118178974849957,0.07357417876251052,0.16053837680796734
0.06397796071885704,0.011009920015870178,0.06100315540049023,0.07355649280440363,0.1606595726388309
0.0642064534357101,0.010935941533673365,0.06082544011900331,0.0735388888141261,0.16078012789283633
0.06443494615256316,0.010862425400743623,0.06064862580925623,0.07352136764280649,0.16090005495943666
0.06466343886941624,0.010789355695448253,0.060472694376466414,0.07350393014157339,0.1610193662280849
0.0648919315862693,0.010716716496154579,0.06029762772585129,0.07348657716155539,0.16113807408823408
0.06512042430312236,0.010645655905901368,0.06012452943356394,0.07346919287445045,0.16125542659727438
0.06534891701997542,0.010576542422095363,0.05995375183654389,0.07345173959801607,0.16137118372406623
0.06557740973682848,0.010508029001840488,0.05978399415239072,0.07343435161222893,0.16148623191055142
0.06580590245368154,0.010440105518192584,0.05961524387016719,0.07341702918737,0.1616005797412239
0.0660343951705346,0.010372761844207493,0.05944748847893601,0.07339977259372023,0.16171423580057764
