time,A1_e0a393c92eea1406ea9fd08d7cf34145,A2_76ae3f437a8d2cf50cba333e625b920a,A2_7c09fbce88c98e6672cf56946fa651f3,A2_924a4f22db258688479e58beddc57e0e,A3_17a3d2fc4b18178b0aea9a1e0644e199,A4_7fae95a8c151be90d1afdefdc9db22b7
0.016222982896567324,0.0852506706705465,0.05352400939019002,0.05312209763599166,0.052896370275736494,0.07410607740873813,0.09241753557172086
0.016451475613420384,0.08381522378713621,0.05312412602489853,0.052725110129500256,0.052502321666190635,0.07423535773781965,0.0932748967863812
0.016679968330273444,0.08241642477217113,0.05272937074180823,0.05233321934168347,0.052113315458730006,0.074359134966429,0.09411958975778205
0.016908461047126507,0.08105192698531535,0.052339714724006815,0.05194639596110788,0.05172932376386022,0.07447781588565072,0.0949519390616164
0.017136953763979567,0.07971938378623301,0.051955129154582017,0.051564610676340085,0.051350318692086894,0.07459180728656938,0.09577226927357728
0.017365446480832627,0.07841644853458822,0.051575585216621526,0.051187834175946655,0.05097627235391563,0.07470151596026957,0.09658090496935769
0.017593939197685687,0.07715685588685314,0.05120065805195841,0.05081564987881673,0.05060676448966181,0.07480436063907532,0.09737697928509818
0.01782243191453875,0.0759347885679591,0.050830404316546805,0.050448112053318304,0.050241851890415364,0.07490139299120033,0.09816107393069821
0.01805092463139181,0.07474311569322568,0.05046491301718947,0.05008530660215686,0.049881623398241925,0.07499390876608847,0.09893386793945506
0.01827941734824487,0.07358021037112934,0.05010413761139974,0.049727186880913106,0.04952603356237814,0.07508218101861078,0.09969563256193424
0.018507910065097933,0.07244444571014652,0.04974803155669094,0.049373706245167744,0.04917503693206067,0.07516648280363823,0.10044663904870128
0.018736402781950993,0.07133419481875374,0.04939654831057641,0.0490248180505015,0.04882858805652618,0.0752470871760419,0.10118715865032163
0.018964895498804053,0.07024783080542742,0.04904964133056947,0.04868047565249507,0.0484866414850113,0.07532426719069274,0.10191746261736083
0.019193388215657116,0.06918372677864404,0.048707264074183465,0.04834063240672917,0.0481491517667527,0.07539829590246182,0.10263782220038437
0.019421880932510176,0.06814025584688009,0.048369369998931724,0.04800524166878452,0.047816073450987026,0.07546944636622013,0.10334850864995773
0.019650373649363236,0.06712587274486789,0.048035685563763746,0.0476740345936826,0.04748713565988389,0.07553629202828392,0.10404888482955717
0.0198788663662163,0.06614159629975247,0.04770610465501627,0.04734690622496668,0.04716223378391086,0.07559865991567431,0.10473898360195051
0.02010735908306936,0.06517946719081723,0.047380723311597324,0.047023949485909454,0.04684146396661726,0.07565789063432558,0.10541964679002723
0.02033585179992242,0.06423845544061083,0.047059481550863494,0.046705104576015684,0.046524767410128356,0.07571415660849243,0.1060910918604669
0.02056434451677548,0.06331753107168199,0.04674231939017137,0.046390311694790146,0.04621208531656941,0.07576763026242957,0.10675353627994912
0.02079283723362854,0.06241566410657936,0.04642917684687753,0.046079511041737596,0.0459033588880657,0.07581848402039168,0.1074071975151534
0.0210213299504816,0.06153182456785168,0.04611999393833857,0.04577264281636281,0.04559852932674249,0.07586689030663347,0.10805229303275934
0.02124982266733466,0.06066498247804762,0.04581471068191108,0.04546964721817055,0.04529753783472506,0.07591302154540965,0.1086890402994465
