Time (s): 0
Time (s): 0.126651
17	H: 1. L: 1. 
13	L: 1. 
30	A: 1. 
24	A: 1. H: 1. L: 1. 
34	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.126909
31	A: 1. 
23	A: 1. H: 1. L: 1. 
12	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.127168
31	A: 1. 
23	A: 1. H: 1. L: 1. 
12	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
21	A: 1. L: 1. 
Time (s): 0.127426
31	A: 1. 
24	A: 1. H: 1. L: 1. 
12	L: 1. 
19	H: 1. L: 1. 
32	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.127685
31	A: 1. 
24	A: 1. H: 1. L: 1. 
13	L: 1. 
18	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.127943
32	A: 1. 
23	A: 1. H: 1. L: 1. 
13	L: 1. 
19	H: 1. L: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.128202
21	A: 1. H: 1. L: 1. 
21	H: 1. L: 1. 
13	L: 1. 
34	A: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.12846
20	A: 1. H: 1. L: 1. 
22	H: 1. L: 1. 
13	L: 1. 
35	A: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.128719
20	A: 1. H: 1. L: 1. 
22	H: 1. L: 1. 
13	L: 1. 
35	A: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.128977
20	A: 1. H: 1. L: 1. 
22	H: 1. L: 1. 
13	L: 1. 
35	A: 1. 
33	H: 1. 
20	A: 1. L: 1. 
Time (s): 0.129235
21	A: 1. H: 1. L: 1. 
21	H: 1. L: 1. 
13	L: 1. 
34	A: 1. 
33	H: 1. 
20	A: 1. L: 1. 
